Name	Length
C34D10.2b.2	2650
C34D4.1	1543
C34D4.10	1176
C34D4.11a	483
C34D4.11b	165
C34D4.12a	605
C34D4.12b	399
C34D4.13	543
C34D4.14a.1	8698
C34D4.14a.2	8561
C34D4.14b.1	8587
C34D4.14b.2	8450
C34D4.14c	8575
C34D4.14d.1	8686
C34D4.14d.2	8549
C34D4.14e	8692
C34D4.14f	8704
C34D4.14g	8593
C34D4.14h	8581
C34D4.15a	1089
C34D4.15b	1062
C34D4.2	1138
C34D4.3	484
C34D4.4	994
C34D4.8	999
C34D4.9	1576
C34E10.1.1	1521
C34E10.1.2	1521
C34E10.10	973
C34E10.11	1084
C34E10.2	1196
C34E10.3	2994
C34E10.4a	1441
C34E10.4b	2065
C34E10.5.1	2507
C34E10.5.2	2351
C34E10.5.3	2526
C34E10.6.1	1843
C34E10.6.2	1846
C34E10.6.3	1929
C34E10.7	785
C34E10.8	3272
C34E10.9	504
C34E11.1	1859
C34E11.2a	2979
C34E11.2b	2712
C34E11.2c	2880
C34E11.3a	5191
C34E11.3b	5062
C34E11.3c	2022
C34E11.3d	1522
C34E11.4	467
C34E11.7	189
C34E7.1a.1	2233
C34E7.1a.2	2015
C34E7.1b	1463
C34E7.1c	1376
C34E7.1d	940
C34E7.3	771
C34E7.4.1	1135
C34E7.4.2	960
C34F11.1	778
C34F11.2	468
C34F11.3a	2493
C34F11.3b	2593
C34F11.3c	2682
C34F11.4	461
C34F11.5	2811
C34F11.6	461
C34F11.8	950
C34F11.9a	2421
C34F11.9b	3285
C34F11.9c	2196
C34F11.9d	1605
C34F11.9e	3064
C34F11.9f	1818
C34F6.1	3486
C34F6.10	5010
C34F6.11	813
C34F6.12	312
C34F6.2	961
C34F6.3	972
C34F6.4	1381
C34F6.5a	1110
C34F6.5b	693
C34F6.7	2025
C34F6.8.1	1749
C34F6.8.2	1686
C34F6.8.3	1445
C34F6.9	4004
C34G6.1	5803
C34G6.2	2352
C34G6.3.1	543
C34G6.3.2	488
C34G6.4a	4165
C34G6.4b	4206
C34G6.4c	4293
C34G6.4d	4252
C34G6.5	1458
C34G6.6a	3762
C34G6.6b	3763
C34G6.6c	3763
C34G6.7a.1	1586
C34G6.7a.2	1580
C34G6.7b	1614
C34H3.1	1902
C34H3.2	1060
C34H4.1a	1229
C34H4.1b	351
C34H4.2	1523
C34H4.3a	1452
C34H4.3b	507
C34H4.3c	783
C34H4.4a	787
C34H4.4b	938
C34H4.5a.1	1391
C34H4.5a.2	1321
C34H4.5b	935
C35A11.1	1490
C35A11.2.1	1137
C35A11.2.2	862
C35A11.3	999
C35A11.4	1703
C35A5.1	1050
C35A5.10	1016
C35A5.11a	637
C35A5.11b	153
C35A5.2	1651
C35A5.3	1514
C35A5.4	1310
C35A5.5	1625
C35A5.6a	802
C35A5.6b	453
C35A5.7	1574
C35A5.8	3488
C35A5.9	1017
C35B1.1	1633
C35B1.2a	1714
C35B1.2b	1748
C35B1.2c	1969
C35B1.3	213
C35B1.4	404
C35B1.5	536
C35B1.7	440
C35B1.8	453
C35B1.9	319
C35B8.1	923
C35B8.2a.1	3620
C35B8.2a.2	3526
C35B8.2b	3616
C35B8.3a.1	1952
C35B8.3a.2	1642
C35B8.3b	1683
C35B8.4	571
C35C5.1.1	9247
C35C5.1.2	9241
C35C5.10a.1	1207
C35C5.10a.2	1108
C35C5.10b	1277
C35C5.11	2112
C35C5.2	2464
C35C5.3a	1029
C35C5.3b	1063
C35C5.4a	1144
C35C5.4b	399
C35C5.5	1721
C35C5.6	3968
C35C5.8a	1451
C35C5.8b	724
C35C5.9.1	396
C35C5.9.2	359
C35D10.1	899
C35D10.10	980
C35D10.11	437
C35D10.12	1164
C35D10.13	621
C35D10.14	1343
C35D10.15	1224
C35D10.16	756
C35D10.17.1	359
C35D10.17.2	360
C35D10.2	1184
C35D10.3	640
C35D10.4	2366
C35D10.5	887
C35D10.6	955
C35D10.7a	1727
C35D10.7b.1	1692
C35D10.7b.2	1690
C35D10.8	616
C35D10.9a.1	1882
C35D10.9a.2	1870
C35D10.9b.1	1948
C35D10.9b.2	1936
C35D6.1	1011
C35D6.10	903
C35D6.13a	999
C35D6.2	1011
C35D6.3	204
C35D6.4	612
C35D6.9a	915
C35D6.9b	336
C35E7.10a	1497
C35E7.10b	873
C35E7.11	708
C35E7.1a	2476
C35E7.1b	2305
C35E7.2a	2398
C35E7.2b	1778
C35E7.3	1480
C35E7.4	2162
C35E7.5a.1	3967
C35E7.5a.2	4016
C35E7.5b	3229
C35E7.6	2065
C35E7.7	425
C35E7.8	1282
C35E7.9	1062
C36A4.1	1567
C36A4.10	114
C36A4.11.1	502
C36A4.11.2	304
C36A4.2	1570
C36A4.3	1557
C36A4.4	1689
C36A4.5	2704
C36A4.6	1511
C36A4.8a	1933
C36A4.8b	2042
C36A4.9a.1	2378
C36A4.9a.2	2326
C36A4.9b	2334
C36B1.10	1298
C36B1.11	1317
C36B1.12a.1	2211
C36B1.12a.2	2286
C36B1.12b	2253
C36B1.12c.1	2179
C36B1.12c.2	2316
C36B1.13	1038
C36B1.14	462
C36B1.1a	3716
C36B1.1b	2743
C36B1.1c	2269
C36B1.1d	3827
C36B1.3	1021
C36B1.4.1	897
C36B1.4.2	883
C36B1.5	1616
C36B1.6a	699
C36B1.6b	540
C36B1.7	694
C36B1.8a	3691
C36B1.8b	3760
C36B1.8c.1	3729
C36B1.8c.2	3696
C36B1.9	2025
C36B7.1	1353
C36B7.2	1376
C36B7.3	314
C36B7.4	660
C36B7.5a	3478
C36B7.5b	3559
C36B7.6	2135
C36B7.7	583
C36C5.10	993
C36C5.11a	993
C36C5.11b	939
C36C5.12	655
C36C5.14	649
C36C5.15	612
C36C5.2a	993
C36C5.3	888
C36C5.4a	480
C36C5.4b	606
C36C5.5	695
C36C5.6	993
C36C5.7	996
C36C5.8	1020
C36C9.1	2712
C36C9.2	2253
C36C9.3	1539
C36C9.4	1803
C36C9.5	1455
C36C9.6	390
C36E6.1a	588
C36E6.1b	2254
C36E6.2	1151
C36E6.3	1250
C36E6.5	654
C36E6.8.1	468
C36E6.8.2	521
C36E8.1.1	2532
C36E8.1.2	2503
C36E8.2	1060
C36E8.3	1877
C36E8.4	1677
C36E8.5.1	1671
C36E8.5.2	1511
C36E8.5.3	1514
C36E8.5.4	1655
C36E8.6	276
C36F7.1	1869
C36F7.2.1	1054
C36F7.2.2	974
C36F7.4a	1095
C36F7.4b	1238
C36F7.4c	1400
C36F7.4d	646
C36F7.4e	1449
C36F7.4f	1296
C36F7.4g	1373
C36F7.5	1078
C36H8.1	1387
C36H8.2	1386
C36H8.3	736
C37A2.2	3907
C37A2.3	1452
C37A2.4a	2106
C37A2.4b	2045
C37A2.5a	3134
C37A2.5b.1	3188
C37A2.5b.2	2965
C37A2.5c	2472
C37A2.5d	2025
C37A2.6	802
C37A2.7	449
C37A2.8a	1146
C37A2.8b	609
C37A5.1.1	1606
C37A5.1.2	1552
C37A5.11	213
C37A5.2	659
C37A5.3	371
C37A5.4	707
C37A5.5	270
C37A5.6	264
C37A5.7.1	1543
C37A5.7.2	1460
C37A5.8	421
C37A5.9	1961
C37C3.10	435
C37C3.11	624
C37C3.12	628
C37C3.13.1	772
C37C3.13.2	746
C37C3.17	489
C37C3.1a	1600
C37C3.1b.1	1682
C37C3.1b.2	1726
C37C3.1b.3	1573
C37C3.2a.1	1874
C37C3.2a.2	1868
C37C3.2a.3	1782
C37C3.2a.4	1741
C37C3.2b	1959
C37C3.2c	383
C37C3.3	654
C37C3.4	1122
C37C3.6a.1	5102
C37C3.6a.2	5071
C37C3.6a.3	5013
C37C3.6b.1	6733
C37C3.6b.2	6675
C37C3.6c.1	4858
C37C3.6c.2	4800
C37C3.7	1071
C37C3.8a.1	1372
C37C3.8a.2	1275
C37C3.8b.1	1577
C37C3.8b.2	1589
C37C3.8c	1446
C37C3.9	1400
C37E2.1.1	1786
C37E2.1.2	1740
C37E2.2a	815
C37E2.3	888
C37E2.4	836
C37E2.5a.1	1215
C37E2.5a.2	1396
C37E2.5a.3	1136
C37E2.5b	1194
C37E2.5c	1029
C37F5.1a	1801
C37F5.1b.1	1720
C37F5.1b.2	1624
C37H5.10	379
C37H5.11	365
C37H5.13a	1619
C37H5.13b	828
C37H5.13c	576
C37H5.14a	1197
C37H5.14b	969
C37H5.1a	1413
C37H5.1b	1470
C37H5.1c	1521
C37H5.2	1376
C37H5.3a	1449
C37H5.3b	1163
C37H5.4	477
C37H5.5.1	2428
C37H5.5.2	2433
C37H5.6a	1865
C37H5.6b	1757
C37H5.8	2454
C37H5.9a	1645
C37H5.9b	1742
C37H5.9c.1	1711
C37H5.9c.2	1751
C38C10.1	1226
C38C10.2	1789
C38C10.3	952
C38C10.4	1740
C38C10.5a	4445
C38C10.5b	4463
C38C10.6	276
C38C3.1	999
C38C3.10	638
C38C3.2	1032
C38C3.3a	796
C38C3.3b	1060
C38C3.4b	1125
C38C3.5a.1	1283
C38C3.5a.2	1269
C38C3.5c	717
C38C3.6a	615
C38C3.6b	714
C38C3.9	1197
C38C5.1a	201
C38C5.1b	747
C38C6.2a	2232
C38C6.2b	2091
C38C6.2c.1	1023
C38C6.2c.2	1243
C38C6.3	1140
C38C6.4	1080
C38C6.5	1467
C38C6.6	1940
C38D4.10	301
C38D4.1a	1668
C38D4.1b	518
C38D4.3	5463
C38D4.4	1834
C38D4.5a	2926
C38D4.5b	2918
C38D4.5c	1296
C38D4.6a.1	1162
C38D4.6a.2	1317
C38D4.6b	1108
C38D4.6c.1	1098
C38D4.6c.2	1084
C38D4.6c.3	1054
C38D4.6c.4	980
C38D4.7	943
C38D4.8	573
C38D4.9	712
C38D9.1	1254
C38D9.2.1	1660
C38D9.2.2	1548
C38D9.4	1038
C38D9.6	1671
C38D9.7	1218
C38D9.8	1035
C38D9.9	1078
C38H2.1a	3034
C38H2.1b	2235
C38H2.2.1	1790
C38H2.2.2	1757
C38H2.3	704
C39B10.1	1916
C39B10.2a	1383
C39B10.2b	1695
C39B10.3	462
C39B10.4	369
C39B10.5	351
C39B10.6a	388
C39B10.6b	388
C39B10.7	660
C39B5.1	1071
C39B5.10	588
C39B5.11	975
C39B5.12	1023
C39B5.14.1	1077
C39B5.14.2	1079
C39B5.2a	1212
C39B5.2b	1304
C39B5.3	915
C39B5.4	1116
C39B5.5	672
C39B5.6	1654
C39B5.7	876
C39B5.9	930
C39D10.1	156
C39D10.11a	1300
C39D10.11b	1422
C39D10.2	475
C39D10.3a	1267
C39D10.3b	742
C39D10.5	814
C39D10.6	783
C39D10.7.1	3574
C39D10.7.2	3583
C39D10.8a	1007
C39D10.8b	1015
C39D10.8c	997
C39E6.1	1916
C39E6.2	483
C39E6.4	1295
C39E6.6	1471
C39E9.10	1604
C39E9.11	1425
C39E9.12	1345
C39E9.13	1199
C39E9.14a.1	1596
C39E9.14a.2	1493
C39E9.14b.1	1567
C39E9.14b.2	1487
C39E9.2	695
C39E9.3	939
C39E9.4.1	763
C39E9.4.2	766
C39E9.5	630
C39E9.6	633
C39E9.7	1615
C39E9.8a	1029
C39E9.8b	987
C39E9.8c	946
C39E9.8d.1	993
C39E9.8d.2	882
C39E9.8e.1	987
C39E9.8e.2	876
C39E9.8f	2014
C39E9.8g	369
C39E9.9	896
C39F7.1a	860
C39F7.1b	854
C39F7.1c	743
C39F7.2a	2447
C39F7.2b	2412
C39F7.2c.1	299
C39F7.2c.2	299
C39F7.4	1097
C39F7.5	2167
C39H7.1	1071
C39H7.4	1383
C39H7.5	993
C39H7.6	978
C39H7.7	978
C39H7.8	990
C39H7.9a	957
C40A11.1	995
C40A11.2.1	713
C40A11.2.2	675
C40A11.3	779
C40A11.4	741
C40A11.5	858
C40A11.6	911
C40A11.7	790
C40A11.8	739
C40C9.1	1095
C40C9.2	1909
C40C9.3	628
C40C9.4	315
C40C9.5a	2748
C40C9.5b	2776
C40C9.5c	2818
C40C9.5d	2643
C40C9.5e	2824
C40C9.5f	2667
C40C9.5g	2686
C40C9.5h	1539
C40C9.5i	1558
C40D2.1	677
C40D2.2	1389
C40D2.3	1371
C40D2.4	610
C40H1.1	2122
C40H1.2	627
C40H1.3	1515
C40H1.4	942
C40H1.5	475
C40H1.6	572
C40H1.7a	1197
C40H1.7b	147
C40H1.8.1	1169
C40H1.8.2	1163
C40H1.9	1050
C40H5.1	105
C40H5.2a	724
C40H5.2b	348
C40H5.4	2782
C40H5.5a	1441
C40H5.5b	1370
C40H5.7	322
C41A3.1a	23299
C41A3.1b	13795
C41A3.2a	2577
C41A3.2b	1665
C41C4.1	1139
C41C4.10a	1156
C41C4.10b	1249
C41C4.2	1110
C41C4.3	1947
C41C4.4a	3382
C41C4.4b	2637
C41C4.5a.1	3136
C41C4.5a.2	2972
C41C4.5b.1	3198
C41C4.5b.2	3179
C41C4.5c.1	3279
C41C4.5c.2	3115
C41C4.5d.1	3344
C41C4.5d.2	3180
C41C4.5e.1	3404
C41C4.5e.2	3240
C41C4.5f	435
C41C4.5g	375
C41C4.5h	2895
C41C4.6	2886
C41C4.7a	1338
C41C4.7b	1372
C41C4.8.1	2650
C41C4.8.2	2576
C41C4.9	352
C41D11.10	539
C41D11.1a	1253
C41D11.1b	2121
C41D11.1c	1789
C41D11.1d	1266
C41D11.1e	1290
C41D11.1f.1	1391
C41D11.1f.2	1321
C41D11.1f.3	996
C41D11.2	1451
C41D11.3a	1467
C41D11.3b.1	1895
C41D11.3b.2	2116
C41D11.3c.1	3062
C41D11.3c.2	3291
C41D11.3d.1	3056
C41D11.3d.2	3277
C41D11.5	840
C41D11.6	2559
C41D11.7	2183
C41D11.8	1019
C41D11.9	740
C41D7.2.1	2991
C41D7.2.2	2998
C41G11.1a	1440
C41G11.1b	1312
C41G11.3a	2674
C41G11.3b	2632
C41G11.4a	1776
C41G11.4b	1837
C41G11.4c	1907
C41G6.10	1396
C41G6.11	969
C41G6.12	648
C41G6.13	681
C41G6.14	1013
C41G6.15	1107
C41G6.16	1104
C41G6.2	1041
C41G6.3	1131
C41G6.5	1122
C41G6.6	1095
C41G6.7	1173
C41G6.8a	804
C41G6.8b	945
C41G7.15	288
C41G7.1a	689
C41G7.1b	864
C41G7.2.1	1985
C41G7.2.2	2079
C41G7.3	1437
C41G7.4	1653
C41G7.5a	1841
C41G7.5b	1803
C41G7.6	797
C41G7.7	471
C41G7.8	474
C41G7.9a.1	711
C41G7.9a.2	691
C41G7.9b	770
C41H7.1	753
C41H7.2	513
C41H7.3.1	1288
C41H7.3.2	1232
C41H7.4	1072
C41H7.5a	1062
C41H7.5b	669
C41H7.6	1210
C41H7.7	1394
C41H7.8	1144
C41H7.9	153
C42C1.1	1139
C42C1.10a.1	1081
C42C1.10a.2	1191
C42C1.10b	1409
C42C1.10c	903
C42C1.10d	1912
C42C1.11a.1	1936
C42C1.11a.2	2112
C42C1.11b	632
C42C1.11c.1	1934
C42C1.11c.2	1933
C42C1.11c.3	2113
C42C1.12	436
C42C1.13a	632
C42C1.13b	713
C42C1.14	412
C42C1.15	1075
C42C1.2	1705
C42C1.3a	615
C42C1.3b	708
C42C1.4a	3989
C42C1.4b	554
C42C1.4c	3726
C42C1.4d	495
C42C1.5.1	1478
C42C1.5.2	1471
C42C1.7a	2244
C42C1.7b.1	535
C42C1.7b.2	300
C42C1.8.1	1796
C42C1.8.2	1826
C42C1.9a	809
C42C1.9b	426
C42D4.1.1	956
C42D4.1.2	860
C42D4.11	951
C42D4.12	1128
C42D4.13a	811
C42D4.13b	811
C42D4.18	899
C42D4.19	588
C42D4.2	1979
C42D4.3	944
C42D4.4	1035
C42D4.5	1038
C42D4.6	637
C42D4.8	4387
C42D4.9	1053
C42D8.1.1	811
C42D8.1.2	887
C42D8.1.3	859
C42D8.2a.1	4922
C42D8.2a.2	4944
C42D8.2b.1	4757
C42D8.2b.2	4783
C42D8.3	2524
C42D8.4a	633
C42D8.4b	747
C42D8.5a.1	3082
C42D8.5a.2	3105
C42D8.5b	1383
C42D8.8a	2741
C42D8.8b	2723
C42D8.9	731
C43C3.1.1	2553
C43C3.1.2	2582
C43C3.2a	1877
C43C3.2b	1811
C43C3.2c	1800
C43C3.2d	1893
C43C3.2e	1811
C43C3.2f	1904
C43C3.2g	1772
C43C3.3	1846
C43C3.4	219
C43D7.2	1093
C43D7.4	465
C43D7.5	459
C43D7.6	1017
C43D7.7	300
C43D7.8	386
C43D7.9	834
C43E11.1	2100
C43E11.10	1754
C43E11.11.1	2060
C43E11.11.2	2075
C43E11.12a.1	628
C43E11.12a.2	609
C43E11.12b.1	583
C43E11.12b.2	598
C43E11.2a	1402
C43E11.2b	720
C43E11.3a	5284
C43E11.3b	5193
C43E11.4	1482
C43E11.5	1245
C43E11.6a.1	2664
C43E11.6a.2	2518
C43E11.6a.3	2572
C43E11.6b.1	2130
C43E11.6b.2	2184
C43E11.6c	491
C43E11.6d.1	2421
C43E11.6d.2	2475
C43E11.6e.1	2204
C43E11.6e.2	2113
C43E11.6e.3	2167
C43E11.7	973
C43E11.8	2012
C43E11.9	674
C43F9.10	2040
C43F9.11a	728
C43F9.11b	404
C43F9.4a	1086
C43F9.5	905
C43F9.6	1221
C43F9.7	225
C43F9.8	957
C43F9.9.1	2091
C43F9.9.2	2164
C43G2.1a.1	1863
C43G2.1a.2	1816
C43G2.1a.3	1717
C43G2.1b	1615
C43G2.2a	3067
C43G2.2b	2185
C43G2.3a	717
C43G2.3b	327
C43G2.4	1475
C43G2.5a	1001
C43G2.5b	792
C43H6.1	1516
C43H6.3	748
C43H6.4	2187
C43H6.6	1718
C43H6.7	1213
C43H6.8	375
C43H6.9a	2264
C43H6.9b	2813
C43H6.9c	2756
C43H8.1	588
C43H8.2.1	1260
C43H8.2.2	1039
C44B11.1	612
C44B11.3	1612
C44B11.4	402
C44B11.6	451
C44B12.1	719
C44B12.2a	1137
C44B12.2b.1	1098
C44B12.2b.2	1023
C44B12.2b.3	949
C44B12.3	261
C44B12.4	960
C44B12.5	1143
C44B12.6a	664
C44B12.6b	591
C44B12.6c	793
C44B12.6d	979
C44B12.8	957
C44B12.9	297
C44B7.1	689
C44B7.10.1	1583
C44B7.10.2	1565
C44B7.11	2835
C44B7.12	1610
C44B7.2a.1	1921
C44B7.2a.2	2007
C44B7.2b	1065
C44B7.3	1977
C44B7.4	1338
C44B7.5	801
C44B7.6a.1	1580
C44B7.6a.2	1548
C44B7.6b	1412
C44B7.7	756
C44B7.8	2089
C44B7.9	2153
C44B9.1	3064
C44B9.2	1208
C44B9.3	1143
C44B9.4	3575
C44B9.5	1695
C44B9.6	1150
C44C1.1	933
C44C1.2.1	1250
C44C1.2.2	1237
C44C1.3	668
C44C1.4a	1849
C44C1.4b	635
C44C1.5a.1	1786
C44C1.5a.2	1349
C44C1.5b.1	1196
C44C1.5b.2	759
C44C1.6	538
C44C10.1	974
C44C10.10	384
C44C10.11.1	1503
C44C10.11.2	1443
C44C10.12	498
C44C10.15	453
C44C10.3	1645
C44C10.4	1774
C44C10.5	918
C44C10.6	390
C44C10.7	1026
C44C10.8	880
C44C10.9a	801
C44C10.9b	1061
C44C10.9c	450
C44C10.9d	943
C44C10.9e	507
C44C11.1a	1157
C44C11.6	168
C44C3.1	1107
C44C3.11	1098
C44C3.2	1137
C44C3.3	1116
C44C3.5	1137
C44C3.6	1119
C44C3.7	1131
C44C3.8	861
C44C3.9	1056
C44C8.1	1128
C44C8.10	1413
C44C8.2	1128
C44C8.3	1128
C44C8.4	1128
C44C8.6.1	1579
C44C8.6.2	1550
C44C8.7	1413
C44C8.8	1413
C44C8.9	1413
C44E12.1	1130
C44E12.3a	2047
C44E12.3b	2155
C44E12.3c	2260
C44E12.3d	2218
C44E12.3e	2680
C44E12.3f	2197
C44E4.1a	12763
C44E4.1b.1	12763
C44E4.1b.2	2669
C44E4.1d	12778
C44E4.3	1373
C44E4.4.1	1411
C44E4.4.2	1416
C44E4.5	1740
C44E4.6.1	415
C44E4.6.2	418
C44E4.6.3	392
C44F1.1	2452
C44F1.2	1251
C44F1.3.1	1083
C44F1.3.2	1015
C44F1.5.1	4149
C44F1.5.2	4040
C44H4.1	1982
C44H4.2	2511
C44H4.3	2402
C44H4.4	3244
C44H4.5	1232
C44H4.6	1104
C44H4.7a.1	3023
C44H4.7a.2	2975
C44H4.7b.1	2978
C44H4.7b.2	2930
C44H4.7c	2984
C44H4.7d	1152
C44H4.8	711
C44H9.1	1721
C44H9.4	3478
C44H9.5	1923
C44H9.6.1	2108
C44H9.6.2	1949
C44H9.6.3	1893
C44H9.7a	978
C44H9.7b	1189
C45B11.1a	1883
C45B11.1b	1873
C45B11.2	843
C45B11.3.1	1016
C45B11.3.2	945
C45B11.4	1005
C45B11.5	342
C45B11.6	1522
C45B11.8	381
C45B11.9	283
C45B2.1	391
C45B2.2	402
C45B2.3	324
C45B2.4a.1	1949
C45B2.4a.2	1926
C45B2.4b.1	1837
C45B2.4b.2	1814
C45B2.5	1369
C45B2.6	2500
C45B2.7	3125
C45B2.8	335
C45E1.1a.1	1166
C45E1.1a.2	1221
C45E1.1a.3	1135
C45E1.1b	1060
C45E1.4	876
C45E1.5	332
C45E5.1.1	1276
C45E5.1.2	1207
C45E5.2	1277
C45E5.4	740
C45E5.6a.1	2170
C45E5.6a.2	1957
C45E5.6b	2148
C45E5.6c.1	2147
C45E5.6c.2	2082
C45E5.6c.3	1734
C45E5.6c.4	1946
C45E5.6c.5	1944
C45E5.6d.1	2148
C45E5.6d.2	1986
C45G3.1	3741
C45G3.3	1087
C45G3.5	2010
C45G7.1	431
C45G7.13.1	1730
C45G7.13.2	1706
C45G7.2	420
C45G7.3	452
C45G7.4	1923
C45G7.5.1	5431
C45G7.5.2	5395
C45G9.1	873
C45G9.10a	2957
C45G9.10b	2452
C45G9.11	1065
C45G9.12	282
C45G9.13	594
C45G9.14	534
C45G9.15.1	1238
C45G9.15.2	1265
C45G9.2	1119
C45G9.4	922
C45G9.5	1224
C45G9.6a	2036
C45G9.6b	870
C45G9.7	512
C45G9.8	407
C45G9.9	1027
C45H4.1	894
C45H4.10	915
C45H4.11a	889
C45H4.11b	781
C45H4.11d	367
C45H4.12	600
C45H4.13	806
C45H4.14a	678
C45H4.14b	556
C45H4.15	1086
C45H4.16	906
C45H4.17a	1488
C45H4.17b	288
C45H4.18a	978
C45H4.18b	522
C45H4.2	1488
C45H4.21	567
C45H4.3a	840
C45H4.3b	765
C45H4.7	864
C45H4.8	888
C45H4.9	882
C46A5.1	1612
C46A5.2	1894
C46A5.3a	1077
C46A5.3b	1020
C46A5.4	4693
C46A5.5a	1008
C46A5.5b	1190
C46A5.6	1087
C46A5.8	588
C46A5.9	2790
C46C11.1a	3318
C46C11.1b	3318
C46C11.2a	1392
C46C11.2b	1543
C46C11.3	989
C46C11.4	1271
C46C2.1a	6487
C46C2.1b	5991
C46C2.1c	6013
C46C2.1d.1	6507
C46C2.1d.2	6493
C46C2.1e.1	6011
C46C2.1e.2	5997
C46C2.1f	6019
C46C2.1g	6483
C46C2.1h	6000
C46C2.1i	6009
C46C2.1j.1	6503
C46C2.1j.2	6489
C46C2.1k.1	6020
C46C2.1k.2	6006
C46C2.1l	6015
C46C2.1m	6481
C46C2.1n.1	6523
C46C2.1n.2	6509
C46C2.1o.1	6027
C46C2.1o.2	6013
C46C2.1p.1	6501
C46C2.1p.2	6487
C46C2.1q.1	6018
C46C2.1q.2	6004
C46C2.1r	6503
C46C2.1s	6007
C46C2.1t	5998
C46C2.1u	1714
C46C2.1v	1721
C46C2.2.1	1906
C46C2.2.2	1815
C46C2.3	1132
C46C2.5	714
C46C2.6a	634
C46C2.6b	237
C46C2.6c	407
C46C2.7	493
C46E1.2	2336
C46E1.3	2292
C46E10.1	1034
C46E10.10	1044
C46E10.2	372
C46E10.3	1179
C46E10.4.1	1510
C46E10.4.2	1386
C46E10.5	1368
C46E10.6	951
C46E10.7	1044
C46E10.8	1122
C46E10.9	1753
C46F11.1a	2165
C46F11.1b	2153
C46F11.2a	1590
C46F11.2b.1	1474
C46F11.2b.2	1609
C46F11.2b.3	1461
C46F11.3	1109
C46F11.4.1	2728
C46F11.4.2	2538
C46F11.5a	1784
C46F11.5b	1707
C46F11.6	1177
C46F2.1	1117
C46F4.1a	1353
C46F4.1b	1359
C46F4.2.1	2871
C46F4.2.2	2706
C46F4.2.3	2558
C46F4.3	459
C46F9.1a	1152
C46F9.2	1323
C46F9.3	1331
C46F9.4	1317
C46G7.1	416
C46G7.2	881
C46G7.4a	3771
C46G7.4b	2312
C46G7.4c	3051
C46G7.4d	2255
C46G7.4e	2048
C46G7.4f	1985
C46G7.4g	3516
C46G7.4h	3459
C46G7.4i	3252
C46G7.4j	3189
C46G7.4k	3378
C46G7.4l	3321
C46G7.4m	3114
C46G7.4n	3306
C46G7.4o	3714
C46G7.4p	3507
C46G7.4q	3444
C46G7.4r	3633
C46G7.4s	3576
C46G7.4t	3369
C46G7.5	404
C46H11.1	198
C46H11.10a	1289
C46H11.10b.1	1241
C46H11.10b.2	1141
C46H11.10b.3	1171
C46H11.10b.4	1068
C46H11.11a	4411
C46H11.11b	3937
C46H11.11c	4434
C46H11.11d	3960
C46H11.11e	5438
C46H11.11f	5387
C46H11.11g	4964
C46H11.11h	4913
C46H11.2	1367
C46H11.3	441
C46H11.4a	1869
C46H11.4b	1714
C46H11.4c	1826
C46H11.4d	1734
C46H11.4e	1809
C46H11.4f	1761
C46H11.6	1152
C46H11.7	940
C46H11.8	979
C46H11.9	862
C46H3.1	648
C46H3.2a	2973
C46H3.2b.1	2196
C46H3.2b.2	2169
C46H3.2c.1	2197
C46H3.2c.2	1739
C47A10.1	3991
C47A10.10	978
C47A10.11	987
C47A10.12	576
C47A10.16	99
C47A10.2	945
C47A10.3	945
C47A10.4	1098
C47A10.5a	1126
C47A10.5b	684
C47A10.6	1041
C47A10.7	666
C47A10.8	882
C47A10.9	978
C47A4.1	474
C47A4.2a	1615
C47A4.2b	1663
C47A4.2c	1436
C47A4.3	1073
C47A4.5	259
C47B2.1	1133
C47B2.2.1	1114
C47B2.2.2	929
C47B2.3.1	1752
C47B2.3.2	1996
C47B2.3.3	1495
C47B2.4	1007
C47B2.5.1	996
C47B2.5.2	971
C47B2.6a	1316
C47B2.6b	1320
C47B2.7a	1409
C47B2.7b	1534
C47B2.8	1228
C47B2.9.1	585
C47B2.9.2	569
C47C12.2	156
C47C12.3a.1	1515
C47C12.3a.2	1454
C47C12.3b	1485
C47C12.6.1	2510
C47C12.6.2	2609
C47C12.6.3	2489
C47D12.1a	12481
C47D12.1b	12474
C47D12.1c	12448
C47D12.2	2209
C47D12.3a	1124
C47D12.3b	594
C47D12.4	960
C47D12.5	950
C47D12.6a	2428
C47D12.6b.1	2379
C47D12.6b.2	2293
C47D12.6b.3	2278
C47D12.7a	1857
C47D12.7b	529
C47D12.8.1	2879
C47D12.8.2	2899
C47D2.1	523
C47D2.2	903
C47E12.1.1	1553
C47E12.1.2	1667
C47E12.10a	939
C47E12.10b	918
C47E12.11a	1172
C47E12.11b	1083
C47E12.12	476
C47E12.13a	357
C47E12.14	414
C47E12.2.1	1196
C47E12.2.2	1125
C47E12.3a	1999
C47E12.3b	1529
C47E12.4a	1376
C47E12.4b.1	1578
C47E12.4b.2	1539
C47E12.4c.1	1602
C47E12.4c.2	1575
C47E12.4c.3	1556
C47E12.4c.4	1536
C47E12.4d.1	1344
C47E12.4d.2	1357
C47E12.4d.3	1177
C47E12.5a.1	3712
C47E12.5a.2	3623
C47E12.5b.1	3626
C47E12.5b.2	3586
C47E12.5b.3	3406
C47E12.5c	3623
C47E12.6	2648
C47E12.7	1323
C47E12.8	1688
C47E12.9	670
C47E8.1	712
C47E8.11	297
C47E8.2	993
C47E8.3	1339
